datetime,actual,forecast,good/bad,O_-60,H_-60,L_-60,C_-60,O_-55,H_-55,L_-55,C_-55,O_-50,H_-50,L_-50,C_-50,O_-45,H_-45,L_-45,C_-45,O_-40,H_-40,L_-40,C_-40,O_-35,H_-35,L_-35,C_-35,O_-30,H_-30,L_-30,C_-30,O_-25,H_-25,L_-25,C_-25,O_-20,H_-20,L_-20,C_-20,O_-15,H_-15,L_-15,C_-15,O_-10,H_-10,L_-10,C_-10,O_-5,H_-5,L_-5,C_-5,O_0,H_0,L_0,C_0,O_5,H_5,L_5,C_5,O_10,H_10,L_10,C_10,O_15,H_15,L_15,C_15,O_20,H_20,L_20,C_20,O_25,H_25,L_25,C_25,O_30,H_30,L_30,C_30,O_35,H_35,L_35,C_35,O_40,H_40,L_40,C_40,O_45,H_45,L_45,C_45,O_50,H_50,L_50,C_50,O_55,H_55,L_55,C_55,O_60,H_60,L_60,C_60,O_65,H_65,L_65,C_65,O_70,H_70,L_70,C_70,O_75,H_75,L_75,C_75,O_80,H_80,L_80,C_80,O_85,H_85,L_85,C_85,O_90,H_90,L_90,C_90,O_95,H_95,L_95,C_95,O_100,H_100,L_100,C_100,O_105,H_105,L_105,C_105,O_110,H_110,L_110,C_110,O_115,H_115,L_115,C_115,O_120,H_120,L_120,C_120,O_125,H_125,L_125,C_125,O_130,H_130,L_130,C_130,O_135,H_135,L_135,C_135,O_140,H_140,L_140,C_140,O_145,H_145,L_145,C_145,O_150,H_150,L_150,C_150,O_155,H_155,L_155,C_155,O_160,H_160,L_160,C_160,O_165,H_165,L_165,C_165,O_170,H_170,L_170,C_170,O_175,H_175,L_175,C_175,O_180,H_180,L_180,C_180
2022.01.07 08:30,199K,400K,Good,1792.988,1793.318,1792.758,1793.148,1793.148,1793.238,1792.298,1792.298,1792.258,1792.538,1790.298,1790.558,1790.578,1790.878,1789.908,1790.758,1790.758,1790.758,1790.218,1790.558,1790.565,1790.678,1789.168,1789.218,1789.198,1789.728,1788.238,1788.678,1788.678,1789.555,1787.828,1789.508,1789.508,1790.265,1788.528,1788.588,1788.558,1791.518,1788.558,1790.538,1790.445,1790.548,1788.198,1788.828,1788.758,1789.578,1787.928,1788.618,1788.625,1796.088,1788.495,1783.415,1792.388,1792.695,1783.415,1783.415,1783.455,1790.198,1782.495,1790.198,1790.205,1793.029,1790.205,1792.678,1792.678,1792.975,1788.731,1789.565,1789.618,1791.648,1788.258,1789.088,1789.048,1791.278,1789.028,1791.018,1790.995,1792.178,1790.769,1792.098,1792.135,1794.228,1791.358,1793.908,1793.948,1794.568,1792.905,1793.388,1793.459,1794.358,1792.699,1792.815,1792.845,1793.318,1792.048,1792.048,1792.048,1792.908,1789.625,1789.788,1789.778,1792.268,1789.265,1791.838,1791.778,1793.298,1791.155,1793.298,1793.298,1794.055,1791.058,1791.228,1791.218,1792.148,1790.508,1790.988,1790.978,1791.488,1790.445,1790.938,1790.868,1792.818,1790.048,1791.205,1791.205,1792.058,1790.968,1791.398,1791.408,1792.168,1789.678,1789.798,1789.845,1791.448,1789.008,1791.398,1791.408,1793.509,1791.088,1792.158,1792.059,1792.145,1790.728,1791.378,1791.378,1791.568,1790.258,1790.575,1790.515,1790.955,1788.728,1788.758,1788.738,1789.295,1787.578,1787.848,1787.848,1788.908,1786.398,1787.308,1787.318,1789.218,1786.885,1789.188,1789.188,1789.508,1788.328,1789.048,1789.048,1791.968,1789.048,1791.918,1791.905,1792.475,1791.355,1791.648,1791.639,1792.075,1790.328,1790.608,1790.585,1791.488,1790.408,1790.468,1790.458,1790.808,1789.348,1789.948,1789.998,1790.968,1789.768,1790.348,1790.328,1791.178,1790.288,1790.705
2022.02.04 08:30,467K,150K,Bad,1810.985,1812.045,1810.952,1811.725,1811.725,1812.365,1811.325,1812.075,1812.075,1812.135,1811.308,1811.545,1811.545,1811.658,1811.049,1811.658,1811.668,1811.717,1810.888,1811.078,1811.078,1811.548,1810.668,1810.875,1810.875,1812.375,1810.485,1812.375,1812.375,1813.505,1812.335,1813.505,1813.525,1813.808,1812.758,1813.478,1813.498,1814.155,1812.688,1813.915,1813.959,1814.798,1812.548,1813.048,1813.048,1813.828,1812.625,1812.972,1813.002,1813.408,1801.0,1799.778,1801.0,1802.868,1796.328,1799.778,1799.748,1799.948,1797.048,1797.738,1797.695,1800.638,1796.698,1799.108,1799.088,1799.178,1796.0,1797.028,1796.978,1798.545,1795.0,1795.318,1795.258,1796.668,1792.018,1794.888,1794.858,1796.628,1793.668,1796.208,1796.218,1804.148,1795.948,1803.248,1803.258,1803.369,1800.165,1800.319,1800.478,1801.738,1799.928,1801.178,1801.188,1802.818,1799.198,1799.618,1799.558,1801.178,1798.718,1800.115,1800.058,1802.808,1799.538,1802.302,1802.308,1806.422,1802.058,1806.335,1806.345,1807.075,1805.278,1805.808,1805.718,1805.998,1802.058,1802.338,1802.358,1804.718,1802.018,1804.245,1804.138,1808.208,1803.828,1807.995,1807.998,1810.355,1806.328,1806.548,1806.448,1807.388,1805.478,1805.858,1805.848,1807.628,1805.338,1807.545,1807.545,1808.868,1806.961,1807.585,1807.565,1807.795,1806.189,1807.198,1807.132,1808.895,1805.948,1808.208,1808.208,1808.728,1807.075,1807.465,1807.468,1807.668,1805.268,1805.478,1805.445,1805.668,1803.328,1803.888,1803.858,1804.868,1803.718,1804.505,1804.505,1804.928,1803.598,1803.778,1803.788,1804.778,1803.025,1804.775,1804.785,1805.528,1803.848,1805.415,1805.428,1805.828,1803.548,1804.368,1804.378,1805.128,1803.505,1804.368,1804.475,1804.588,1803.335,1803.958,1803.968,1804.985,1803.875,1804.585,1804.565,1805.218,1804.278,1805.198
2022.03.04 08:30,750K,400K,Bad,1949.018,1949.859,1948.358,1948.645,1948.658,1949.058,1947.054,1947.558,1947.563,1948.421,1945.887,1945.913,1945.887,1947.208,1945.723,1946.548,1946.548,1947.258,1945.158,1945.178,1945.168,1945.978,1943.788,1945.548,1945.558,1945.558,1941.908,1942.183,1942.183,1942.294,1939.778,1940.968,1940.968,1942.918,1940.008,1942.748,1942.747,1944.138,1942.223,1943.468,1943.478,1946.218,1942.638,1943.828,1943.818,1944.729,1942.843,1944.467,1944.467,1947.012,1942.293,1943.588,1946.121,1946.228,1942.398,1943.588,1943.588,1944.668,1942.538,1944.019,1944.019,1947.348,1943.979,1946.198,1946.198,1948.248,1944.986,1947.698,1947.718,1948.024,1945.889,1946.798,1946.828,1947.791,1945.988,1947.369,1947.369,1947.399,1945.431,1946.998,1946.998,1948.618,1946.988,1948.338,1948.338,1949.068,1947.653,1948.318,1948.29,1948.418,1946.698,1947.758,1947.739,1950.848,1947.358,1950.639,1950.599,1955.638,1949.738,1954.878,1954.75,1959.158,1954.098,1959.003,1958.898,1959.264,1953.087,1953.148,1953.178,1957.658,1953.168,1957.328,1957.338,1958.108,1953.653,1953.653,1953.653,1955.163,1950.178,1951.767,1952.138,1953.206,1942.588,1946.679,1946.679,1950.858,1945.408,1950.708,1950.698,1955.407,1950.358,1955.258,1955.237,1955.648,1952.516,1953.098,1953.098,1954.663,1952.714,1952.95,1952.943,1955.278,1951.998,1954.998,1954.998,1957.088,1954.29,1957.018,1957.038,1957.367,1954.585,1955.108,1955.118,1956.003,1953.62,1955.988,1955.988,1958.978,1955.608,1957.328,1957.342,1958.233,1956.988,1957.713,1957.728,1958.383,1957.27,1957.863,1957.888,1958.313,1956.558,1957.548,1957.508,1961.468,1957.508,1961.468,1961.468,1961.768,1960.008,1960.995,1960.997,1961.581,1960.178,1960.718,1960.688,1962.688,1960.503,1960.503,1960.506,1961.746,1960.438,1961.438,1961.478,1962.223,1958.498,1959.5
2022.04.01 08:30,431K,490K,Good,1927.398,1928.038,1925.543,1925.583,1925.543,1926.603,1924.493,1924.808,1924.728,1926.488,1924.118,1925.938,1925.958,1928.128,1925.418,1927.858,1927.858,1929.548,1926.773,1929.495,1929.495,1929.783,1928.163,1928.585,1928.585,1929.438,1927.968,1929.148,1929.138,1930.038,1928.868,1930.008,1930.008,1930.128,1928.768,1929.508,1929.508,1931.968,1929.458,1930.428,1930.458,1931.468,1928.908,1931.173,1931.158,1931.183,1927.688,1929.844,1929.844,1930.982,1925.41,1930.055,1928.758,1931.4,1928.663,1930.055,1930.093,1932.765,1929.504,1931.778,1931.858,1933.878,1931.489,1931.828,1931.828,1931.923,1928.178,1928.408,1928.408,1928.948,1927.175,1927.279,1927.248,1928.023,1922.385,1926.038,1926.178,1927.518,1925.388,1926.288,1926.249,1926.408,1923.208,1923.858,1923.878,1926.608,1923.308,1926.369,1926.369,1927.219,1924.479,1926.473,1926.473,1926.828,1923.938,1924.258,1924.258,1928.558,1923.799,1928.018,1927.993,1930.713,1927.57,1930.318,1930.328,1932.828,1929.586,1931.618,1931.583,1933.368,1931.078,1932.478,1932.493,1933.553,1930.803,1932.079,1932.079,1932.513,1930.018,1931.43,1931.43,1932.704,1928.748,1929.838,1929.953,1931.348,1928.068,1928.608,1928.578,1930.568,1928.178,1930.028,1930.018,1931.308,1929.593,1930.055,1930.055,1931.098,1925.949,1927.193,1927.202,1927.473,1924.388,1924.718,1924.638,1924.758,1918.63,1920.518,1920.518,1924.008,1919.652,1923.279,1923.228,1925.108,1922.393,1924.109,1924.109,1926.848,1924.109,1926.203,1926.223,1926.223,1924.393,1925.058,1925.058,1926.878,1924.848,1925.843,1925.843,1926.763,1922.948,1923.558,1923.578,1924.698,1922.968,1923.328,1923.318,1927.428,1923.105,1927.4,1927.4,1929.243,1927.238,1927.458,1927.458,1930.468,1926.338,1928.428,1928.403,1929.458,1927.673,1927.723,1927.723,1927.953,1925.733,1926.998
2022.05.06 08:30,428K,391K,Good,1882.858,1882.888,1881.748,1882.328,1882.346,1883.668,1882.046,1882.853,1882.853,1883.968,1882.772,1883.938,1883.958,1884.238,1883.328,1884.045,1884.045,1884.698,1883.148,1883.578,1883.583,1883.683,1881.361,1881.773,1881.778,1882.369,1881.346,1881.363,1881.363,1883.568,1881.299,1883.508,1883.508,1883.77,1882.548,1882.568,1882.568,1883.536,1882.214,1882.506,1882.488,1885.386,1882.428,1885.268,1885.216,1885.358,1883.388,1884.118,1884.118,1888.158,1883.138,1887.148,1887.828,1889.813,1885.528,1887.148,1887.148,1889.998,1883.808,1884.388,1884.468,1884.978,1879.008,1879.328,1879.278,1880.298,1875.958,1877.178,1877.218,1878.133,1876.208,1876.438,1876.438,1878.803,1874.318,1875.223,1875.223,1878.138,1875.153,1876.978,1877.083,1877.718,1875.108,1876.818,1876.858,1877.278,1875.093,1876.418,1876.418,1877.998,1876.158,1876.736,1876.736,1880.458,1876.398,1880.258,1880.258,1880.258,1877.643,1879.048,1879.008,1879.208,1874.444,1875.158,1875.098,1877.869,1874.843,1876.278,1876.278,1883.488,1875.248,1882.203,1882.208,1885.443,1881.928,1884.343,1884.238,1884.913,1880.798,1880.798,1880.794,1883.098,1879.648,1881.978,1882.013,1883.538,1880.693,1882.313,1882.363,1884.228,1881.858,1883.488,1883.488,1885.888,1883.458,1884.928,1884.933,1885.538,1883.523,1883.623,1883.614,1885.813,1883.568,1885.113,1885.113,1885.798,1881.978,1882.518,1882.513,1883.813,1882.513,1883.328,1883.348,1885.478,1883.033,1884.423,1884.423,1885.688,1883.748,1884.748,1884.748,1885.483,1883.938,1884.768,1884.768,1887.558,1884.748,1885.558,1885.558,1887.048,1884.694,1885.104,1885.104,1886.163,1883.768,1885.859,1885.859,1886.648,1884.928,1886.278,1886.464,1888.438,1885.726,1887.978,1888.002,1892.068,1887.668,1891.706,1891.696,1892.373,1890.198,1891.758,1891.728,1892.178,1889.408,1889.948
2022.06.03 08:30,390K,325K,Bad,1866.403,1867.098,1866.214,1867.076,1867.158,1867.738,1866.648,1866.738,1866.733,1866.738,1865.024,1865.273,1865.283,1865.323,1864.068,1864.158,1864.158,1865.728,1864.078,1865.058,1864.998,1865.118,1863.268,1863.614,1863.628,1864.678,1863.488,1864.678,1864.628,1866.213,1863.813,1865.113,1865.158,1866.683,1864.998,1866.558,1866.558,1866.558,1865.194,1866.023,1866.033,1866.756,1863.324,1863.433,1863.433,1863.763,1862.343,1863.308,1863.346,1865.668,1859.866,1857.053,1863.628,1863.798,1856.953,1857.053,1857.058,1859.398,1856.528,1858.598,1858.598,1861.168,1857.483,1858.588,1858.578,1860.713,1858.284,1859.908,1859.893,1860.043,1857.728,1858.248,1858.318,1859.058,1856.998,1858.946,1858.978,1859.778,1857.458,1857.918,1858.018,1860.836,1857.358,1859.948,1859.777,1860.876,1859.597,1860.308,1860.308,1860.903,1859.268,1860.898,1860.898,1861.928,1860.538,1860.648,1860.693,1863.313,1860.538,1862.808,1862.758,1863.263,1859.688,1859.903,1859.903,1861.878,1859.578,1860.678,1860.768,1862.808,1859.523,1862.738,1862.726,1864.483,1862.693,1864.188,1864.248,1864.408,1862.928,1863.108,1863.308,1864.708,1862.883,1863.208,1863.228,1865.096,1862.748,1864.688,1864.693,1864.908,1861.598,1862.243,1862.263,1863.013,1861.638,1861.793,1861.843,1861.843,1859.558,1859.828,1859.678,1860.493,1858.917,1859.113,1859.108,1861.133,1858.498,1860.988,1861.008,1861.368,1859.098,1859.258,1859.207,1859.868,1857.544,1859.868,1859.818,1860.243,1859.223,1859.388,1859.393,1859.708,1857.494,1858.228,1858.228,1858.954,1857.579,1857.618,1857.623,1857.808,1854.963,1855.168,1855.168,1856.773,1855.046,1856.768,1856.768,1856.768,1855.428,1856.258,1856.258,1856.268,1855.168,1855.183,1855.208,1855.408,1852.704,1852.748,1852.766,1853.388,1851.674,1852.898,1852.893,1853.888,1852.748,1853.443
2022.07.08 08:30,372K,268K,Bad,1740.118,1741.938,1740.118,1741.274,1741.258,1741.838,1741.018,1741.038,1741.038,1741.518,1740.818,1741.504,1741.498,1742.048,1740.548,1741.978,1741.968,1742.045,1740.999,1741.119,1741.119,1741.848,1740.678,1740.848,1740.848,1742.198,1740.478,1741.768,1741.758,1742.498,1741.404,1741.438,1741.438,1744.248,1741.058,1744.184,1744.184,1745.474,1743.804,1743.804,1743.754,1743.778,1738.923,1740.718,1740.638,1741.431,1739.563,1740.81,1740.81,1742.398,1732.919,1738.904,1742.204,1742.428,1737.184,1738.904,1738.828,1738.838,1736.003,1736.429,1736.458,1736.948,1734.138,1734.154,1734.154,1740.218,1734.154,1739.108,1739.039,1739.978,1737.898,1738.389,1738.454,1741.588,1737.819,1740.258,1740.258,1740.958,1738.009,1738.948,1738.918,1740.188,1738.234,1740.084,1740.104,1743.574,1739.757,1742.314,1742.354,1742.704,1740.418,1741.844,1741.848,1742.608,1740.708,1741.608,1741.608,1742.654,1740.218,1740.964,1740.964,1742.368,1740.234,1740.608,1740.608,1740.608,1738.732,1738.924,1738.974,1739.918,1737.028,1737.814,1737.784,1738.378,1736.284,1737.604,1737.644,1738.074,1736.39,1736.768,1736.768,1739.634,1736.634,1739.404,1739.514,1739.644,1737.624,1738.764,1738.713,1744.398,1738.314,1743.278,1743.297,1743.554,1742.078,1742.734,1742.824,1743.013,1741.588,1742.104,1742.082,1743.924,1741.982,1743.434,1743.437,1746.704,1743.434,1745.878,1745.878,1747.934,1745.549,1746.424,1746.474,1748.458,1746.148,1748.438,1748.478,1752.387,1748.478,1749.198,1749.208,1749.348,1746.261,1746.764,1746.798,1748.094,1746.334,1747.814,1747.814,1748.748,1747.178,1748.228,1748.228,1748.317,1746.738,1746.804,1746.794,1746.824,1745.114,1745.681,1745.681,1746.088,1743.648,1744.004,1744.004,1744.507,1743.347,1743.814,1743.814,1744.994,1743.704,1744.994,1744.898,1745.477,1744.704,1744.904
2022.08.05 08:30,528K,250K,Bad,1786.36,1787.33,1786.33,1787.118,1787.098,1787.478,1786.88,1787.374,1787.374,1787.934,1787.328,1787.754,1787.754,1787.844,1786.425,1786.98,1786.97,1788.448,1786.72,1787.918,1787.888,1788.048,1787.098,1787.75,1787.75,1788.28,1787.24,1788.02,1788.02,1788.438,1787.408,1788.358,1788.358,1788.868,1787.348,1788.307,1788.278,1788.478,1787.148,1787.208,1787.188,1789.123,1786.888,1786.964,1786.978,1788.824,1786.978,1788.58,1788.58,1788.58,1773.308,1775.468,1777.417,1778.328,1774.308,1775.468,1775.468,1777.229,1773.377,1773.638,1773.728,1774.018,1770.758,1771.068,1771.068,1772.254,1769.738,1770.112,1770.074,1770.294,1767.332,1768.902,1768.894,1770.427,1765.707,1767.867,1767.867,1769.057,1765.858,1766.814,1766.764,1767.592,1764.907,1766.418,1766.437,1769.018,1766.248,1768.034,1768.037,1768.948,1766.327,1768.804,1768.834,1770.968,1768.298,1770.437,1770.427,1773.452,1769.187,1772.348,1772.348,1772.424,1769.657,1770.324,1770.297,1772.217,1768.988,1771.877,1771.907,1772.424,1769.028,1770.287,1770.297,1773.787,1769.977,1773.548,1773.594,1775.027,1772.218,1774.847,1774.834,1776.348,1773.127,1774.948,1775.085,1776.692,1773.918,1776.347,1776.337,1779.064,1775.534,1777.977,1777.977,1778.414,1775.998,1776.907,1776.907,1778.308,1776.207,1776.207,1776.238,1777.368,1774.888,1776.988,1776.998,1778.474,1775.757,1776.607,1776.607,1778.193,1776.284,1776.474,1776.498,1777.968,1775.458,1775.568,1775.588,1776.738,1775.064,1775.748,1775.737,1777.358,1775.388,1776.514,1776.514,1778.058,1775.864,1777.848,1777.847,1777.888,1775.114,1775.827,1775.844,1776.327,1775.028,1775.867,1775.884,1776.474,1775.004,1776.128,1776.148,1776.838,1775.794,1776.554,1776.564,1777.173,1775.427,1776.034,1776.144,1776.464,1774.177,1774.408,1774.404,1776.644,1774.358,1775.718
2022.09.02 08:30,315K,300K,Good,1705.538,1706.018,1705.098,1705.364,1705.384,1705.408,1704.904,1705.058,1705.088,1705.288,1704.754,1704.886,1704.883,1706.198,1704.823,1706.018,1706.018,1706.838,1705.638,1706.398,1706.428,1706.538,1705.424,1705.698,1705.728,1706.524,1704.948,1705.143,1705.124,1706.518,1705.124,1705.434,1705.464,1705.574,1704.814,1705.418,1705.398,1706.054,1705.208,1705.574,1705.574,1705.874,1704.648,1704.804,1704.814,1705.428,1704.098,1704.974,1704.994,1714.684,1704.884,1707.798,1709.535,1711.721,1707.308,1707.798,1707.928,1710.644,1704.304,1704.348,1704.224,1706.304,1704.148,1704.894,1704.828,1708.404,1704.724,1707.228,1707.328,1708.804,1707.114,1708.734,1708.734,1710.138,1706.028,1707.068,1707.126,1709.014,1706.634,1708.834,1708.864,1710.004,1708.364,1709.12,1709.12,1709.981,1708.465,1709.964,1709.984,1712.598,1709.934,1711.324,1711.334,1711.404,1709.724,1710.354,1710.368,1711.984,1708.894,1711.089,1711.089,1711.408,1708.824,1710.018,1709.998,1710.411,1708.318,1709.054,1709.054,1711.884,1709.054,1711.681,1711.691,1712.794,1710.204,1710.334,1710.334,1712.958,1710.334,1712.064,1712.064,1713.844,1711.218,1712.64,1712.63,1713.354,1711.294,1711.537,1711.564,1712.384,1711.064,1711.764,1711.784,1713.664,1711.644,1713.084,1713.084,1713.844,1712.115,1712.134,1712.154,1714.114,1712.154,1713.684,1713.694,1714.354,1713.448,1713.814,1713.898,1714.884,1713.278,1714.798,1714.798,1716.298,1714.798,1715.354,1715.354,1717.164,1715.354,1716.444,1716.448,1717.878,1715.874,1717.724,1717.714,1717.798,1716.448,1717.124,1717.138,1717.494,1716.394,1716.945,1716.945,1717.254,1716.198,1716.754,1716.754,1717.074,1715.418,1716.379,1716.358,1716.534,1715.384,1715.824,1715.814,1716.128,1714.628,1715.218,1715.218,1715.248,1713.478,1714.074,1714.064,1714.384,1713.288,1713.388
2022.10.07 08:30,315K,275K,Good,1707.338,1710.857,1707.338,1710.397,1710.402,1710.678,1707.481,1707.804,1707.774,1708.354,1707.424,1707.694,1707.754,1708.184,1707.538,1707.864,1707.878,1709.928,1707.878,1709.004,1709.004,1709.378,1708.014,1709.122,1709.122,1710.564,1708.514,1709.464,1709.474,1710.025,1708.554,1709.504,1709.564,1710.492,1709.314,1709.675,1709.714,1710.268,1708.984,1709.664,1709.637,1710.058,1708.634,1709.188,1709.188,1710.708,1708.598,1710.037,1710.158,1710.518,1701.298,1707.414,1709.037,1713.284,1703.797,1707.414,1707.394,1707.434,1700.978,1701.104,1701.104,1702.804,1694.533,1695.152,1695.114,1697.768,1690.504,1694.858,1694.888,1698.718,1694.338,1697.838,1697.838,1700.618,1696.948,1698.718,1698.718,1699.087,1695.984,1698.694,1698.674,1704.904,1698.144,1703.668,1703.628,1704.828,1702.872,1704.258,1704.308,1704.314,1701.164,1701.425,1701.425,1701.758,1700.154,1701.238,1701.238,1702.914,1698.596,1702.814,1702.838,1703.388,1699.068,1700.898,1701.004,1703.268,1698.408,1698.954,1698.994,1702.424,1697.797,1698.544,1698.544,1699.628,1696.958,1698.324,1698.218,1700.574,1697.418,1697.855,1697.91,1698.208,1693.777,1694.408,1694.414,1696.578,1693.978,1694.576,1694.576,1696.514,1694.228,1695.754,1695.774,1698.964,1694.974,1698.628,1698.598,1701.208,1698.178,1700.334,1700.334,1700.808,1697.594,1698.131,1698.168,1698.784,1697.244,1697.564,1697.538,1698.048,1696.208,1697.568,1697.568,1700.014,1697.284,1699.814,1699.834,1703.964,1699.764,1703.914,1703.914,1703.964,1701.978,1702.714,1702.744,1702.804,1701.344,1701.824,1701.774,1703.448,1701.558,1703.357,1703.357,1703.744,1701.116,1701.634,1701.624,1702.934,1701.474,1702.194,1702.164,1702.318,1699.949,1699.949,1699.954,1700.808,1699.448,1700.314,1700.314,1701.298,1699.954,1701.078,1701.118,1701.292,1700.024,1701.074
2022.11.04 08:30,284K,200K,Bad,1650.057,1651.398,1643.198,1648.767,1648.748,1656.238,1648.527,1652.838,1652.888,1656.288,1652.187,1655.958,1656.008,1659.158,1655.617,1657.388,1657.408,1658.438,1655.247,1657.458,1657.458,1660.448,1655.957,1659.468,1659.468,1662.998,1658.718,1662.088,1662.107,1663.898,1660.707,1662.248,1662.227,1665.438,1662.038,1664.918,1664.867,1666.878,1664.427,1665.878,1665.848,1666.948,1662.968,1663.727,1663.778,1665.028,1663.617,1664.438,1664.427,1666.128,1663.047,1663.648,1665.058,1665.688,1663.108,1663.648,1663.657,1664.348,1662.117,1662.588,1662.597,1664.108,1661.828,1661.958,1661.988,1665.298,1661.278,1665.048,1665.148,1667.758,1665.127,1667.288,1667.207,1668.598,1666.037,1667.177,1667.168,1670.357,1666.787,1669.738,1669.727,1670.758,1668.958,1670.048,1670.007,1672.858,1669.958,1670.285,1670.285,1671.048,1669.247,1670.618,1670.668,1672.508,1670.668,1670.998,1671.038,1673.588,1670.947,1672.988,1673.048,1674.338,1672.358,1673.728,1673.768,1675.248,1672.148,1672.658,1672.608,1674.738,1672.567,1674.297,1674.297,1674.588,1671.758,1673.118,1673.147,1673.658,1671.948,1673.068,1673.057,1674.528,1672.637,1673.638,1673.577,1673.908,1671.407,1672.118,1672.168,1673.868,1672.068,1672.927,1672.908,1673.618,1672.388,1672.568,1672.557,1673.768,1672.128,1673.688,1673.648,1673.748,1670.188,1670.428,1670.387,1671.948,1670.188,1670.788,1670.798,1671.998,1670.578,1671.085,1671.085,1671.408,1670.058,1671.138,1671.097,1672.248,1670.398,1672.058,1672.047,1672.598,1670.398,1671.328,1671.317,1671.688,1670.288,1671.068,1670.987,1671.168,1667.628,1668.308,1668.268,1670.378,1667.978,1670.258,1670.228,1670.848,1669.718,1670.528,1670.518,1672.388,1670.307,1671.968,1671.988,1672.608,1670.857,1672.098,1672.077,1673.018,1671.818,1672.798,1672.737,1674.048,1672.398,1673.858
